Order_ID,Customer_ID,Order_Date,Product_ID,Quantity,Discount,Payment_Method,Year,Month,Month_Name,Quarter,Product_Name,Category,Sub_Category,Unit_Price,Unit_Cost,Revenue,Cost,Profit,Profit_Margin,Customer_Name,Gender,Age,City,State
50858,1167,2024-07-31,2020,4,0.15,Cash on Delivery,2024,7,July,3,Dumbbell Set,Sports,Fitness,3500,1800,11900.0,7200,4700.0,39.49579831932773,Pooja Singh,Male,35,Ahmedabad,Gujarat
50859,1290,2024-05-27,2020,1,0.15,Credit Card,2024,5,May,2,Dumbbell Set,Sports,Fitness,3500,1800,2975.0,1800,1175.0,39.49579831932773,Priya Kumar,Female,21,Delhi,Delhi
50860,1440,2025-07-26,2009,4,0.0,Debit Card,2025,7,July,3,Office Chair,Furniture,Chairs,8500,5500,34000.0,22000,12000.0,35.294117647058826,Riya Verma,Male,54,Jaipur,Rajasthan
50861,1156,2025-04-15,2008,4,0.0,Debit Card,2025,4,April,2,Smart Watch,Electronics,Wearables,5000,2500,20000.0,10000,10000.0,50.0,Rahul Singh,Female,51,Chennai,Tamil Nadu
50862,1421,2024-05-28,2015,4,0.2,Net Banking,2024,5,May,2,Running Shoes,Fashion,Footwear,3200,1800,10240.0,7200,3040.0,29.6875,Karan Gupta,Female,18,Hyderabad,Telangana
50863,1007,2024-03-28,2002,2,0.0,Cash on Delivery,2024,3,March,1,Laptop Air 13,Electronics,Laptops,65000,48000,130000.0,96000,34000.0,26.153846153846157,Ananya Patel,Male,25,Bengaluru,Karnataka
50864,1196,2024-11-19,2001,2,0.15,Credit Card,2024,11,November,4,Laptop Pro 14,Electronics,Laptops,85000,65000,144500.0,130000,14500.0,10.034602076124568,Rahul Mehta,Female,19,Jaipur,Rajasthan
50865,1421,2025-01-30,2009,4,0.0,Cash on Delivery,2025,1,January,1,Office Chair,Furniture,Chairs,8500,5500,34000.0,22000,12000.0,35.294117647058826,Karan Gupta,Female,18,Hyderabad,Telangana
50866,1056,2025-02-07,2009,3,0.15,Cash on Delivery,2025,2,February,1,Office Chair,Furniture,Chairs,8500,5500,21675.0,16500,5175.0,23.875432525951556,Raj Gupta,Male,29,Hyderabad,Telangana
50867,1321,2024-03-22,2013,2,0.2,Net Banking,2024,3,March,1,Coffee Maker,Home,Kitchen,4200,2200,6720.0,4400,2320.0,34.523809523809526,Riya Singh,Male,35,Kolkata,West Bengal
50868,1193,2025-10-02,2008,5,0.05,Net Banking,2025,10,October,4,Smart Watch,Electronics,Wearables,5000,2500,23750.0,12500,11250.0,47.368421052631575,Riya Mehta,Male,34,Jaipur,Rajasthan
50869,1047,2024-10-12,2005,3,0.0,Net Banking,2024,10,October,4,Smartphone X,Electronics,Mobiles,32000,22000,96000.0,66000,30000.0,31.25,Amit Verma,Female,50,Mumbai,Maharashtra
50870,1148,2025-01-16,2003,5,0.1,UPI,2025,1,January,1,Wireless Mouse,Electronics,Accessories,900,500,4050.0,2500,1550.0,38.2716049382716,Karan Patel,Male,54,Lucknow,Uttar Pradesh
50871,1275,2024-09-26,2004,1,0.05,UPI,2024,9,September,3,Mechanical Keyboard,Electronics,Accessories,3200,1800,3040.0,1800,1240.0,40.78947368421053,Raj Das,Female,51,Bengaluru,Karnataka
50872,1157,2024-10-18,2017,1,0.05,Credit Card,2024,10,October,4,Backpack,Fashion,Bags,1800,900,1710.0,900,810.0,47.368421052631575,Rahul Singh,Female,53,Delhi,Delhi
50873,1202,2025-03-28,2016,2,0.1,Credit Card,2025,3,March,1,Casual Sneakers,Fashion,Footwear,2600,1400,4680.0,2800,1880.0,40.17094017094017,Karan Verma,Male,29,Delhi,Delhi
50874,1444,2025-12-15,2016,2,0.0,Net Banking,2025,12,December,4,Casual Sneakers,Fashion,Footwear,2600,1400,5200.0,2800,2400.0,46.15384615384615,Sneha Singh,Female,53,Hyderabad,Telangana
50875,1402,2024-01-24,2020,3,0.05,Debit Card,2024,1,January,1,Dumbbell Set,Sports,Fitness,3500,1800,9975.0,5400,4575.0,45.86466165413533,Amit Verma,Female,30,Delhi,Delhi
50876,1476,2024-11-06,2003,1,0.15,Credit Card,2024,11,November,4,Wireless Mouse,Electronics,Accessories,900,500,765.0,500,265.0,34.64052287581699,Amit Verma,Female,35,Jaipur,Rajasthan
50877,1419,2025-04-05,2006,5,0.1,UPI,2025,4,April,2,Smartphone Lite,Electronics,Mobiles,16000,11000,72000.0,55000,17000.0,23.61111111111111,Rahul Das,Female,21,Chennai,Tamil Nadu
50878,1427,2024-07-26,2001,1,0.05,UPI,2024,7,July,3,Laptop Pro 14,Electronics,Laptops,85000,65000,80750.0,65000,15750.0,19.5046439628483,Karan Singh,Female,45,Kolkata,West Bengal
50879,1495,2025-12-17,2016,2,0.1,Cash on Delivery,2025,12,December,4,Casual Sneakers,Fashion,Footwear,2600,1400,4680.0,2800,1880.0,40.17094017094017,Rahul Patel,Female,53,Chennai,Tamil Nadu
50880,1479,2025-10-25,2015,1,0.15,Net Banking,2025,10,October,4,Running Shoes,Fashion,Footwear,3200,1800,2720.0,1800,920.0,33.82352941176471,Karan Verma,Male,56,Chennai,Tamil Nadu
50881,1475,2025-03-13,2007,2,0.1,Debit Card,2025,3,March,1,Bluetooth Headphones,Electronics,Audio,3500,1800,6300.0,3600,2700.0,42.857142857142854,Pooja Gupta,Female,38,Mumbai,Maharashtra
50882,1126,2025-06-21,2002,1,0.0,Net Banking,2025,6,June,2,Laptop Air 13,Electronics,Laptops,65000,48000,65000.0,48000,17000.0,26.153846153846157,Priya Singh,Male,35,Hyderabad,Telangana
50883,1395,2025-12-06,2010,1,0.0,UPI,2025,12,December,4,Study Table,Furniture,Tables,7500,4500,7500.0,4500,3000.0,40.0,Priya Singh,Female,25,Ahmedabad,Gujarat
50884,1305,2024-12-01,2015,3,0.15,Debit Card,2024,12,December,4,Running Shoes,Fashion,Footwear,3200,1800,8160.0,5400,2760.0,33.82352941176471,Neha Patel,Female,58,Bengaluru,Karnataka
50885,1369,2025-02-25,2006,1,0.15,Credit Card,2025,2,February,1,Smartphone Lite,Electronics,Mobiles,16000,11000,13600.0,11000,2600.0,19.11764705882353,Riya Gupta,Female,32,Chennai,Tamil Nadu
50886,1294,2024-11-16,2002,1,0.1,Cash on Delivery,2024,11,November,4,Laptop Air 13,Electronics,Laptops,65000,48000,58500.0,48000,10500.0,17.94871794871795,Arjun Sharma,Female,48,Bengaluru,Karnataka
50887,1064,2025-05-11,2017,3,0.0,UPI,2025,5,May,2,Backpack,Fashion,Bags,1800,900,5400.0,2700,2700.0,50.0,Neha Kumar,Male,27,Ahmedabad,Gujarat
50888,1325,2025-08-09,2001,1,0.1,Cash on Delivery,2025,8,August,3,Laptop Pro 14,Electronics,Laptops,85000,65000,76500.0,65000,11500.0,15.032679738562091,Neha Singh,Female,36,Mumbai,Maharashtra
50889,1392,2024-06-11,2001,2,0.15,Net Banking,2024,6,June,2,Laptop Pro 14,Electronics,Laptops,85000,65000,144500.0,130000,14500.0,10.034602076124568,Amit Sharma,Female,46,Chennai,Tamil Nadu
50890,1418,2025-06-24,2004,1,0.05,Debit Card,2025,6,June,2,Mechanical Keyboard,Electronics,Accessories,3200,1800,3040.0,1800,1240.0,40.78947368421053,Sneha Gupta,Female,37,Ahmedabad,Gujarat
50891,1176,2024-06-13,2020,1,0.0,Net Banking,2024,6,June,2,Dumbbell Set,Sports,Fitness,3500,1800,3500.0,1800,1700.0,48.57142857142857,Pooja Patel,Male,47,Delhi,Delhi
50892,1116,2025-11-28,2016,3,0.1,Cash on Delivery,2025,11,November,4,Casual Sneakers,Fashion,Footwear,2600,1400,7020.0,4200,2820.0,40.17094017094017,Karan Gupta,Male,29,Chennai,Tamil Nadu
50893,1440,2025-07-19,2008,1,0.15,UPI,2025,7,July,3,Smart Watch,Electronics,Wearables,5000,2500,4250.0,2500,1750.0,41.17647058823529,Riya Verma,Male,54,Jaipur,Rajasthan
50894,1204,2024-10-21,2001,4,0.0,Cash on Delivery,2024,10,October,4,Laptop Pro 14,Electronics,Laptops,85000,65000,340000.0,260000,80000.0,23.52941176470588,Vikas Kumar,Male,40,Kolkata,West Bengal
50895,1486,2024-02-11,2019,4,0.1,UPI,2024,2,February,1,Yoga Mat,Sports,Fitness,1000,500,3600.0,2000,1600.0,44.44444444444444,Priya Sharma,Male,43,Bengaluru,Karnataka
50896,1321,2024-10-11,2011,1,0.1,Cash on Delivery,2024,10,October,4,Bookshelf,Furniture,Storage,5200,3000,4680.0,3000,1680.0,35.8974358974359,Riya Singh,Male,35,Kolkata,West Bengal
50897,1031,2025-01-21,2017,5,0.1,Net Banking,2025,1,January,1,Backpack,Fashion,Bags,1800,900,8100.0,4500,3600.0,44.44444444444444,Vikas Sharma,Male,19,Lucknow,Uttar Pradesh
50898,1388,2024-05-17,2010,1,0.1,Cash on Delivery,2024,5,May,2,Study Table,Furniture,Tables,7500,4500,6750.0,4500,2250.0,33.33333333333333,Raj Patel,Female,51,Ahmedabad,Gujarat
50899,1113,2024-07-05,2012,1,0.1,Credit Card,2024,7,July,3,Bedside Lamp,Home,Lighting,1400,700,1260.0,700,560.0,44.44444444444444,Karan Patel,Female,31,Chennai,Tamil Nadu
50900,1365,2025-12-16,2009,1,0.0,Net Banking,2025,12,December,4,Office Chair,Furniture,Chairs,8500,5500,8500.0,5500,3000.0,35.294117647058826,Rahul Sharma,Male,51,Chennai,Tamil Nadu
50901,1434,2025-03-06,2007,2,0.0,Cash on Delivery,2025,3,March,1,Bluetooth Headphones,Electronics,Audio,3500,1800,7000.0,3600,3400.0,48.57142857142857,Arjun Mehta,Male,59,Bengaluru,Karnataka
50902,1325,2025-07-07,2012,2,0.1,Cash on Delivery,2025,7,July,3,Bedside Lamp,Home,Lighting,1400,700,2520.0,1400,1120.0,44.44444444444444,Neha Singh,Female,36,Mumbai,Maharashtra
50903,1414,2025-02-19,2015,1,0.0,Debit Card,2025,2,February,1,Running Shoes,Fashion,Footwear,3200,1800,3200.0,1800,1400.0,43.75,Ananya Mehta,Female,24,Delhi,Delhi
50904,1376,2025-03-01,2008,3,0.1,Net Banking,2025,3,March,1,Smart Watch,Electronics,Wearables,5000,2500,13500.0,7500,6000.0,44.44444444444444,Pooja Verma,Male,60,Jaipur,Rajasthan
50905,1344,2025-02-19,2017,3,0.1,Debit Card,2025,2,February,1,Backpack,Fashion,Bags,1800,900,4860.0,2700,2160.0,44.44444444444444,Priya Singh,Male,55,Hyderabad,Telangana
50906,1443,2024-01-26,2005,1,0.0,Net Banking,2024,1,January,1,Smartphone X,Electronics,Mobiles,32000,22000,32000.0,22000,10000.0,31.25,Raj Sharma,Male,36,Delhi,Delhi
50907,1067,2025-01-05,2014,3,0.1,UPI,2025,1,January,1,Air Fryer,Home,Kitchen,6000,3500,16200.0,10500,5700.0,35.18518518518518,Raj Patel,Female,50,Hyderabad,Telangana
50908,1075,2025-01-19,2002,4,0.1,Net Banking,2025,1,January,1,Laptop Air 13,Electronics,Laptops,65000,48000,234000.0,192000,42000.0,17.94871794871795,Ananya Patel,Male,30,Jaipur,Rajasthan
50909,1045,2024-02-25,2016,1,0.05,Net Banking,2024,2,February,1,Casual Sneakers,Fashion,Footwear,2600,1400,2470.0,1400,1070.0,43.31983805668016,Riya Mehta,Female,28,Ahmedabad,Gujarat
50910,1260,2024-09-09,2017,1,0.1,Cash on Delivery,2024,9,September,3,Backpack,Fashion,Bags,1800,900,1620.0,900,720.0,44.44444444444444,Ananya Sharma,Male,40,Mumbai,Maharashtra
50911,1154,2025-09-25,2003,2,0.2,Credit Card,2025,9,September,3,Wireless Mouse,Electronics,Accessories,900,500,1440.0,1000,440.0,30.555555555555557,Amit Gupta,Male,58,Jaipur,Rajasthan
50912,1155,2024-04-15,2001,2,0.05,Net Banking,2024,4,April,2,Laptop Pro 14,Electronics,Laptops,85000,65000,161500.0,130000,31500.0,19.5046439628483,Karan Sharma,Male,53,Lucknow,Uttar Pradesh
50913,1430,2024-05-09,2018,2,0.1,Debit Card,2024,5,May,2,Jacket,Fashion,Clothing,3500,1800,6300.0,3600,2700.0,42.857142857142854,Amit Kumar,Male,26,Mumbai,Maharashtra
50914,1363,2025-10-31,2018,1,0.0,Credit Card,2025,10,October,4,Jacket,Fashion,Clothing,3500,1800,3500.0,1800,1700.0,48.57142857142857,Priya Sharma,Female,29,Kolkata,West Bengal
50915,1448,2025-01-10,2004,2,0.0,Net Banking,2025,1,January,1,Mechanical Keyboard,Electronics,Accessories,3200,1800,6400.0,3600,2800.0,43.75,Vikas Das,Female,35,Delhi,Delhi
50916,1475,2024-11-03,2015,2,0.0,Credit Card,2024,11,November,4,Running Shoes,Fashion,Footwear,3200,1800,6400.0,3600,2800.0,43.75,Pooja Gupta,Female,38,Mumbai,Maharashtra
50917,1234,2024-03-31,2019,2,0.15,UPI,2024,3,March,1,Yoga Mat,Sports,Fitness,1000,500,1700.0,1000,700.0,41.17647058823529,Neha Das,Male,37,Delhi,Delhi
50918,1051,2025-01-27,2019,1,0.05,Credit Card,2025,1,January,1,Yoga Mat,Sports,Fitness,1000,500,950.0,500,450.0,47.368421052631575,Raj Singh,Female,28,Bengaluru,Karnataka
50919,1306,2025-06-17,2010,2,0.0,UPI,2025,6,June,2,Study Table,Furniture,Tables,7500,4500,15000.0,9000,6000.0,40.0,Priya Kumar,Female,42,Delhi,Delhi
50920,1262,2024-04-19,2005,1,0.15,Credit Card,2024,4,April,2,Smartphone X,Electronics,Mobiles,32000,22000,27200.0,22000,5200.0,19.11764705882353,Neha Kumar,Female,37,Mumbai,Maharashtra
50921,1315,2025-07-14,2019,2,0.0,Credit Card,2025,7,July,3,Yoga Mat,Sports,Fitness,1000,500,2000.0,1000,1000.0,50.0,Neha Patel,Female,55,Kolkata,West Bengal
50922,1125,2025-10-02,2011,4,0.0,Debit Card,2025,10,October,4,Bookshelf,Furniture,Storage,5200,3000,20800.0,12000,8800.0,42.30769230769231,Amit Gupta,Female,49,Delhi,Delhi
50923,1399,2025-08-07,2007,2,0.05,Debit Card,2025,8,August,3,Bluetooth Headphones,Electronics,Audio,3500,1800,6650.0,3600,3050.0,45.86466165413533,Riya Das,Male,47,Lucknow,Uttar Pradesh
50924,1245,2024-12-05,2005,1,0.05,Cash on Delivery,2024,12,December,4,Smartphone X,Electronics,Mobiles,32000,22000,30400.0,22000,8400.0,27.631578947368425,Ananya Patel,Male,54,Kolkata,West Bengal
50925,1030,2025-07-18,2020,2,0.1,Credit Card,2025,7,July,3,Dumbbell Set,Sports,Fitness,3500,1800,6300.0,3600,2700.0,42.857142857142854,Sneha Sharma,Male,39,Hyderabad,Telangana
50926,1426,2024-12-21,2012,3,0.05,UPI,2024,12,December,4,Bedside Lamp,Home,Lighting,1400,700,3990.0,2100,1890.0,47.368421052631575,Raj Mehta,Male,39,Ahmedabad,Gujarat
50927,1485,2024-06-16,2019,3,0.05,Credit Card,2024,6,June,2,Yoga Mat,Sports,Fitness,1000,500,2850.0,1500,1350.0,47.368421052631575,Sneha Singh,Male,21,Jaipur,Rajasthan
50928,1122,2025-07-10,2015,2,0.15,Net Banking,2025,7,July,3,Running Shoes,Fashion,Footwear,3200,1800,5440.0,3600,1840.0,33.82352941176471,Amit Verma,Female,53,Ahmedabad,Gujarat
50929,1125,2025-03-27,2012,1,0.2,UPI,2025,3,March,1,Bedside Lamp,Home,Lighting,1400,700,1120.0,700,420.0,37.5,Amit Gupta,Female,49,Delhi,Delhi
50930,1037,2024-04-14,2004,2,0.15,Net Banking,2024,4,April,2,Mechanical Keyboard,Electronics,Accessories,3200,1800,5440.0,3600,1840.0,33.82352941176471,Neha Kumar,Male,25,Lucknow,Uttar Pradesh
50931,1170,2024-05-29,2012,2,0.15,Cash on Delivery,2024,5,May,2,Bedside Lamp,Home,Lighting,1400,700,2380.0,1400,980.0,41.17647058823529,Ananya Sharma,Female,32,Mumbai,Maharashtra
50932,1124,2024-05-25,2018,5,0.1,Net Banking,2024,5,May,2,Jacket,Fashion,Clothing,3500,1800,15750.0,9000,6750.0,42.857142857142854,Pooja Sharma,Female,46,Pune,Maharashtra
50933,1357,2025-12-16,2017,2,0.1,Cash on Delivery,2025,12,December,4,Backpack,Fashion,Bags,1800,900,3240.0,1800,1440.0,44.44444444444444,Vikas Sharma,Male,19,Ahmedabad,Gujarat
50934,1035,2024-10-25,2019,3,0.1,Cash on Delivery,2024,10,October,4,Yoga Mat,Sports,Fitness,1000,500,2700.0,1500,1200.0,44.44444444444444,Riya Das,Female,30,Pune,Maharashtra
50935,1087,2024-06-15,2016,2,0.15,Cash on Delivery,2024,6,June,2,Casual Sneakers,Fashion,Footwear,2600,1400,4420.0,2800,1620.0,36.65158371040724,Ananya Das,Male,28,Bengaluru,Karnataka
50936,1134,2025-12-13,2011,1,0.1,Net Banking,2025,12,December,4,Bookshelf,Furniture,Storage,5200,3000,4680.0,3000,1680.0,35.8974358974359,Karan Patel,Male,20,Kolkata,West Bengal
50937,1196,2025-10-07,2002,3,0.0,Cash on Delivery,2025,10,October,4,Laptop Air 13,Electronics,Laptops,65000,48000,195000.0,144000,51000.0,26.153846153846157,Rahul Mehta,Female,19,Jaipur,Rajasthan
50938,1274,2025-12-23,2016,2,0.15,Cash on Delivery,2025,12,December,4,Casual Sneakers,Fashion,Footwear,2600,1400,4420.0,2800,1620.0,36.65158371040724,Riya Singh,Male,39,Pune,Maharashtra
50939,1201,2024-02-17,2001,5,0.15,Debit Card,2024,2,February,1,Laptop Pro 14,Electronics,Laptops,85000,65000,361250.0,325000,36250.0,10.034602076124568,Vikas Mehta,Female,57,Kolkata,West Bengal
50940,1369,2025-09-29,2017,2,0.15,Credit Card,2025,9,September,3,Backpack,Fashion,Bags,1800,900,3060.0,1800,1260.0,41.17647058823529,Riya Gupta,Female,32,Chennai,Tamil Nadu
50941,1285,2024-08-26,2018,1,0.0,Cash on Delivery,2024,8,August,3,Jacket,Fashion,Clothing,3500,1800,3500.0,1800,1700.0,48.57142857142857,Pooja Kumar,Female,57,Kolkata,West Bengal
50942,1077,2024-01-07,2013,3,0.05,UPI,2024,1,January,1,Coffee Maker,Home,Kitchen,4200,2200,11970.0,6600,5370.0,44.86215538847117,Ananya Verma,Female,39,Lucknow,Uttar Pradesh
50943,1059,2025-04-08,2005,1,0.05,UPI,2025,4,April,2,Smartphone X,Electronics,Mobiles,32000,22000,30400.0,22000,8400.0,27.631578947368425,Karan Das,Female,33,Kolkata,West Bengal
50944,1431,2025-03-28,2006,1,0.1,Debit Card,2025,3,March,1,Smartphone Lite,Electronics,Mobiles,16000,11000,14400.0,11000,3400.0,23.61111111111111,Karan Verma,Female,32,Hyderabad,Telangana
50945,1126,2025-01-05,2001,1,0.0,Net Banking,2025,1,January,1,Laptop Pro 14,Electronics,Laptops,85000,65000,85000.0,65000,20000.0,23.52941176470588,Priya Singh,Male,35,Hyderabad,Telangana
50946,1500,2025-07-02,2010,3,0.05,Net Banking,2025,7,July,3,Study Table,Furniture,Tables,7500,4500,21375.0,13500,7875.0,36.84210526315789,Sneha Kumar,Male,23,Bengaluru,Karnataka
50947,1401,2025-05-01,2005,2,0.0,Net Banking,2025,5,May,2,Smartphone X,Electronics,Mobiles,32000,22000,64000.0,44000,20000.0,31.25,Riya Gupta,Female,19,Chennai,Tamil Nadu
50948,1109,2024-07-29,2001,1,0.05,Cash on Delivery,2024,7,July,3,Laptop Pro 14,Electronics,Laptops,85000,65000,80750.0,65000,15750.0,19.5046439628483,Karan Mehta,Male,43,Kolkata,West Bengal
50949,1224,2024-06-13,2011,2,0.15,Net Banking,2024,6,June,2,Bookshelf,Furniture,Storage,5200,3000,8840.0,6000,2840.0,32.126696832579185,Vikas Kumar,Female,37,Mumbai,Maharashtra
50950,1496,2024-05-04,2007,2,0.15,Net Banking,2024,5,May,2,Bluetooth Headphones,Electronics,Audio,3500,1800,5950.0,3600,2350.0,39.49579831932773,Rahul Sharma,Male,20,Delhi,Delhi
50951,1278,2024-12-02,2018,4,0.0,Credit Card,2024,12,December,4,Jacket,Fashion,Clothing,3500,1800,14000.0,7200,6800.0,48.57142857142857,Vikas Patel,Male,60,Bengaluru,Karnataka
50952,1068,2024-07-10,2020,2,0.1,Cash on Delivery,2024,7,July,3,Dumbbell Set,Sports,Fitness,3500,1800,6300.0,3600,2700.0,42.857142857142854,Priya Gupta,Female,19,Jaipur,Rajasthan
50953,1069,2025-12-30,2010,3,0.0,Cash on Delivery,2025,12,December,4,Study Table,Furniture,Tables,7500,4500,22500.0,13500,9000.0,40.0,Riya Das,Male,50,Pune,Maharashtra
50954,1165,2024-08-01,2015,1,0.0,UPI,2024,8,August,3,Running Shoes,Fashion,Footwear,3200,1800,3200.0,1800,1400.0,43.75,Riya Singh,Male,29,Delhi,Delhi
50955,1489,2025-07-27,2004,3,0.15,UPI,2025,7,July,3,Mechanical Keyboard,Electronics,Accessories,3200,1800,8160.0,5400,2760.0,33.82352941176471,Priya Patel,Male,49,Hyderabad,Telangana
50956,1305,2024-11-23,2016,3,0.15,Credit Card,2024,11,November,4,Casual Sneakers,Fashion,Footwear,2600,1400,6630.0,4200,2430.0,36.65158371040724,Neha Patel,Female,58,Bengaluru,Karnataka
50957,1397,2025-01-15,2015,4,0.15,Debit Card,2025,1,January,1,Running Shoes,Fashion,Footwear,3200,1800,10880.0,7200,3680.0,33.82352941176471,Sneha Patel,Male,59,Mumbai,Maharashtra
50958,1162,2025-11-03,2015,1,0.1,Cash on Delivery,2025,11,November,4,Running Shoes,Fashion,Footwear,3200,1800,2880.0,1800,1080.0,37.5,Sneha Verma,Male,23,Jaipur,Rajasthan
50959,1365,2025-07-31,2012,2,0.15,UPI,2025,7,July,3,Bedside Lamp,Home,Lighting,1400,700,2380.0,1400,980.0,41.17647058823529,Rahul Sharma,Male,51,Chennai,Tamil Nadu
50960,1342,2024-08-26,2008,2,0.0,Net Banking,2024,8,August,3,Smart Watch,Electronics,Wearables,5000,2500,10000.0,5000,5000.0,50.0,Ananya Mehta,Female,49,Lucknow,Uttar Pradesh
50961,1309,2025-06-15,2008,1,0.0,Cash on Delivery,2025,6,June,2,Smart Watch,Electronics,Wearables,5000,2500,5000.0,2500,2500.0,50.0,Arjun Kumar,Female,30,Pune,Maharashtra
50962,1379,2025-11-30,2018,2,0.0,Cash on Delivery,2025,11,November,4,Jacket,Fashion,Clothing,3500,1800,7000.0,3600,3400.0,48.57142857142857,Raj Verma,Female,42,Ahmedabad,Gujarat
50963,1343,2024-03-22,2006,4,0.15,Cash on Delivery,2024,3,March,1,Smartphone Lite,Electronics,Mobiles,16000,11000,54400.0,44000,10400.0,19.11764705882353,Pooja Kumar,Female,52,Hyderabad,Telangana
50964,1435,2024-12-28,2005,2,0.0,UPI,2024,12,December,4,Smartphone X,Electronics,Mobiles,32000,22000,64000.0,44000,20000.0,31.25,Ananya Verma,Male,25,Ahmedabad,Gujarat
50965,1387,2025-05-19,2002,5,0.0,Credit Card,2025,5,May,2,Laptop Air 13,Electronics,Laptops,65000,48000,325000.0,240000,85000.0,26.153846153846157,Riya Gupta,Male,36,Chennai,Tamil Nadu
50966,1042,2024-07-20,2012,1,0.1,UPI,2024,7,July,3,Bedside Lamp,Home,Lighting,1400,700,1260.0,700,560.0,44.44444444444444,Ananya Gupta,Male,48,Mumbai,Maharashtra
50967,1354,2025-05-18,2004,3,0.0,Net Banking,2025,5,May,2,Mechanical Keyboard,Electronics,Accessories,3200,1800,9600.0,5400,4200.0,43.75,Riya Das,Female,38,Lucknow,Uttar Pradesh
50968,1416,2025-10-05,2013,2,0.0,Net Banking,2025,10,October,4,Coffee Maker,Home,Kitchen,4200,2200,8400.0,4400,4000.0,47.61904761904761,Riya Das,Male,59,Chennai,Tamil Nadu
50969,1109,2024-02-06,2017,2,0.0,Debit Card,2024,2,February,1,Backpack,Fashion,Bags,1800,900,3600.0,1800,1800.0,50.0,Karan Mehta,Male,43,Kolkata,West Bengal
50970,1051,2025-10-05,2016,5,0.0,UPI,2025,10,October,4,Casual Sneakers,Fashion,Footwear,2600,1400,13000.0,7000,6000.0,46.15384615384615,Raj Singh,Female,28,Bengaluru,Karnataka
50971,1250,2025-08-11,2009,1,0.1,UPI,2025,8,August,3,Office Chair,Furniture,Chairs,8500,5500,7650.0,5500,2150.0,28.104575163398692,Raj Verma,Female,59,Delhi,Delhi
50972,1497,2025-08-23,2001,4,0.1,Debit Card,2025,8,August,3,Laptop Pro 14,Electronics,Laptops,85000,65000,306000.0,260000,46000.0,15.032679738562091,Vikas Sharma,Male,26,Unknown,Maharashtra
50973,1341,2025-02-05,2015,3,0.0,Debit Card,2025,2,February,1,Running Shoes,Fashion,Footwear,3200,1800,9600.0,5400,4200.0,43.75,Pooja Kumar,Male,50,Pune,Maharashtra
50974,1430,2025-12-06,2012,1,0.0,Cash on Delivery,2025,12,December,4,Bedside Lamp,Home,Lighting,1400,700,1400.0,700,700.0,50.0,Amit Kumar,Male,26,Mumbai,Maharashtra
50975,1383,2024-06-24,2005,4,0.15,Cash on Delivery,2024,6,June,2,Smartphone X,Electronics,Mobiles,32000,22000,108800.0,88000,20800.0,19.11764705882353,Sneha Kumar,Male,21,Bengaluru,Karnataka
50976,1492,2025-06-28,2018,2,0.1,Net Banking,2025,6,June,2,Jacket,Fashion,Clothing,3500,1800,6300.0,3600,2700.0,42.857142857142854,Neha Singh,Female,57,Pune,Maharashtra
50977,1021,2025-07-23,2020,3,0.1,Credit Card,2025,7,July,3,Dumbbell Set,Sports,Fitness,3500,1800,9450.0,5400,4050.0,42.857142857142854,Pooja Mehta,Male,42,Chennai,Tamil Nadu
50978,1300,2025-04-11,2002,2,0.1,Net Banking,2025,4,April,2,Laptop Air 13,Electronics,Laptops,65000,48000,117000.0,96000,21000.0,17.94871794871795,Riya Das,Male,45,Unknown,Uttar Pradesh
50979,1139,2024-07-19,2004,3,0.0,UPI,2024,7,July,3,Mechanical Keyboard,Electronics,Accessories,3200,1800,9600.0,5400,4200.0,43.75,Priya Sharma,Male,32,Kolkata,West Bengal
50980,1359,2025-06-23,2015,2,0.25,Credit Card,2025,6,June,2,Running Shoes,Fashion,Footwear,3200,1800,4800.0,3600,1200.0,25.0,Karan Sharma,Male,45,Kolkata,West Bengal
50981,1324,2025-06-30,2006,1,0.1,Cash on Delivery,2025,6,June,2,Smartphone Lite,Electronics,Mobiles,16000,11000,14400.0,11000,3400.0,23.61111111111111,Rahul Patel,Male,40,Ahmedabad,Gujarat
50982,1499,2025-09-28,2012,2,0.0,Debit Card,2025,9,September,3,Bedside Lamp,Home,Lighting,1400,700,2800.0,1400,1400.0,50.0,Vikas Kumar,Male,50,Lucknow,Uttar Pradesh
50983,1385,2025-01-28,2018,1,0.05,Debit Card,2025,1,January,1,Jacket,Fashion,Clothing,3500,1800,3325.0,1800,1525.0,45.86466165413533,Arjun Singh,Female,30,Pune,Maharashtra
50984,1092,2024-02-11,2020,2,0.05,Net Banking,2024,2,February,1,Dumbbell Set,Sports,Fitness,3500,1800,6650.0,3600,3050.0,45.86466165413533,Vikas Sharma,Male,26,Delhi,Delhi
50985,1447,2025-08-19,2004,1,0.0,UPI,2025,8,August,3,Mechanical Keyboard,Electronics,Accessories,3200,1800,3200.0,1800,1400.0,43.75,Riya Kumar,Female,42,Bengaluru,Karnataka
50986,1280,2025-01-27,2001,1,0.2,UPI,2025,1,January,1,Laptop Pro 14,Electronics,Laptops,85000,65000,68000.0,65000,3000.0,4.411764705882353,Riya Patel,Female,47,Pune,Maharashtra
50987,1125,2025-11-30,2015,1,0.2,Debit Card,2025,11,November,4,Running Shoes,Fashion,Footwear,3200,1800,2560.0,1800,760.0,29.6875,Amit Gupta,Female,49,Delhi,Delhi
